date,#covid19,#crypto,#bitcoin,#ukraine,#travel,#mondaymotivation,#christmas,#iran,#realestate
26/02/2019,0,12,3,1,40,7,0,0,18
27/02/2019,0,12,3,3,24,0,1,0,13
28/02/2019,0,9,3,3,32,0,2,1,19
1/3/2019,0,11,2,0,16,0,0,1,21
2/3/2019,0,4,3,1,18,0,0,0,7
3/3/2019,0,4,2,0,18,1,0,0,10
4/3/2019,0,6,2,2,16,43,0,0,17
5/3/2019,0,8,2,1,42,6,0,0,23
6/3/2019,0,3,7,0,39,0,0,0,20
7/3/2019,0,10,5,4,16,0,0,1,17
8/3/2019,0,11,2,3,19,0,0,1,24
9/3/2019,0,7,3,1,20,0,0,0,20
10/3/2019,0,3,2,4,20,0,0,0,17
11/3/2019,0,6,5,6,22,59,0,0,13
12/3/2019,0,10,3,0,28,3,0,4,28
13/03/2019,0,5,4,1,19,0,0,3,26
14/03/2019,0,8,5,2,21,0,1,1,17
15/03/2019,0,5,3,0,17,0,1,1,21
16/03/2019,0,1,1,1,13,0,0,0,24
17/03/2019,0,5,3,3,29,0,0,0,14
18/03/2019,0,8,7,1,19,53,0,0,19
19/03/2019,0,8,2,0,21,15,1,0,24
20/03/2019,0,7,2,0,17,0,1,1,37
21/03/2019,0,8,3,0,27,0,0,0,23
22/03/2019,0,7,2,3,27,0,0,0,39
23/03/2019,0,3,1,1,23,0,0,0,14
24/03/2019,0,2,3,3,20,0,0,1,8
25/03/2019,0,9,0,4,18,60,1,1,13
26/03/2019,0,5,3,2,24,2,0,0,25
27/03/2019,0,6,2,4,29,0,0,2,24
28/03/2019,0,7,2,1,38,0,0,3,31
29/03/2019,0,5,3,3,33,0,0,0,23
30/03/2019,0,3,0,2,31,0,0,0,15
31/03/2019,0,5,4,7,16,0,0,1,12
1/4/2019,0,9,7,3,20,50,1,0,15
2/4/2019,0,9,4,1,28,2,3,1,24
3/4/2019,0,8,9,1,31,1,2,0,28
4/4/2019,0,8,5,2,35,0,0,1,24
5/4/2019,0,6,3,1,29,0,0,0,33
6/4/2019,0,5,3,1,21,0,0,0,21
7/4/2019,0,4,1,0,19,0,0,0,11
8/4/2019,0,5,6,2,22,80,0,6,5
9/4/2019,0,7,2,1,30,1,0,4,23
10/4/2019,0,9,2,3,28,0,0,2,36
11/4/2019,0,11,7,2,24,0,0,1,27
12/4/2019,0,5,4,3,16,0,0,0,30
13/04/2019,0,8,0,2,15,0,1,1,18
14/04/2019,0,2,0,0,13,0,0,4,8
15/04/2019,0,8,3,2,17,63,0,0,21
16/04/2019,0,3,0,0,20,1,1,2,30
17/04/2019,0,6,2,0,22,0,0,0,14
18/04/2019,0,4,2,2,20,0,1,2,32
19/04/2019,0,9,1,1,16,0,1,1,22
20/04/2019,0,5,2,1,28,0,0,2,17
21/04/2019,0,1,0,8,12,1,2,1,8
22/04/2019,0,5,3,7,21,35,1,1,14
23/04/2019,0,8,2,2,22,1,0,0,26
24/04/2019,0,10,1,5,21,0,0,2,30
25/04/2019,0,4,5,1,27,1,0,0,29
26/04/2019,0,4,2,0,21,0,0,1,26
27/04/2019,0,2,1,1,13,0,0,1,24
28/04/2019,0,3,1,0,15,0,0,1,12
29/04/2019,0,5,4,6,25,63,1,1,7
30/04/2019,0,7,5,1,21,2,1,1,33
1/5/2019,0,9,5,0,22,0,0,1,18
2/5/2019,0,4,4,2,11,0,0,3,18
3/5/2019,0,10,5,1,18,0,0,1,13
4/5/2019,0,5,3,3,13,0,0,0,23
5/5/2019,0,3,2,0,13,0,0,0,6
6/5/2019,0,4,7,3,12,35,0,2,17
7/5/2019,0,6,6,0,27,1,0,7,16
8/5/2019,0,6,5,0,19,0,0,3,14
9/5/2019,0,8,13,0,24,0,0,5,14
10/5/2019,0,5,5,3,17,0,0,3,17
11/5/2019,0,6,11,0,10,0,0,0,4
12/5/2019,0,3,4,1,17,0,0,1,4
13/05/2019,0,8,9,0,21,48,0,1,14
14/05/2019,0,7,5,0,24,1,1,6,10
15/05/2019,0,5,4,0,20,0,0,4,15
16/05/2019,0,6,6,5,32,0,0,0,12
17/05/2019,0,4,5,1,25,0,0,1,14
18/05/2019,0,1,4,1,18,0,0,0,4
19/05/2019,0,4,3,0,24,0,0,1,4
20/05/2019,0,5,4,2,24,58,0,4,7
21/05/2019,0,10,5,1,18,1,1,1,16
22/05/2019,0,6,9,0,25,0,1,0,17
23/05/2019,0,7,2,1,21,0,0,3,16
24/05/2019,0,5,8,0,30,0,0,3,11
25/05/2019,0,6,2,0,14,0,0,0,9
26/05/2019,0,6,8,0,26,0,0,0,5
27/05/2019,0,4,6,2,18,23,0,0,9
28/05/2019,0,3,1,0,28,4,1,1,14
29/05/2019,0,9,6,3,21,0,1,2,16
30/05/2019,0,12,1,2,21,0,0,0,16
31/05/2019,0,6,2,0,22,0,2,0,8
1/6/2019,0,9,2,0,14,0,0,0,7
2/6/2019,0,2,1,1,18,0,0,1,3
3/6/2019,0,7,1,1,20,64,0,1,6
4/6/2019,0,6,5,0,23,2,0,1,9
5/6/2019,0,6,3,1,23,0,1,1,11
6/6/2019,0,6,2,2,26,0,1,0,15
7/6/2019,0,5,4,0,28,0,1,1,6
8/6/2019,0,2,1,0,29,0,2,0,3
9/6/2019,0,2,3,0,20,0,1,0,3
10/6/2019,0,5,1,3,21,61,1,0,10
11/6/2019,0,12,3,4,28,1,1,3,10
12/6/2019,0,5,2,0,17,0,1,3,9
13/06/2019,0,4,4,1,20,0,0,6,10
14/06/2019,0,4,2,0,22,0,1,2,10
15/06/2019,0,2,3,1,11,0,1,3,6
16/06/2019,0,6,4,1,12,0,0,0,6
17/06/2019,0,7,6,3,14,54,0,3,11
18/06/2019,0,4,5,2,29,1,0,1,6
19/06/2019,0,6,6,1,24,0,1,2,10
20/06/2019,0,4,6,1,25,0,2,12,7
21/06/2019,0,6,4,1,29,0,1,5,6
22/06/2019,0,5,6,0,13,0,0,3,8
23/06/2019,0,6,4,1,11,0,2,2,5
24/06/2019,0,5,10,1,17,47,2,5,10
25/06/2019,0,3,9,2,28,1,2,2,13
26/06/2019,0,6,3,1,25,1,1,2,10
27/06/2019,0,7,3,3,25,0,1,3,21
28/06/2019,0,7,3,0,19,0,3,0,13
29/06/2019,0,9,5,2,25,0,0,1,9
30/06/2019,0,5,6,1,22,1,6,0,6
1/7/2019,0,8,8,4,17,48,0,4,14
2/7/2019,0,5,7,1,27,1,5,1,10
3/7/2019,0,11,7,5,33,0,4,2,10
4/7/2019,0,2,3,0,27,0,2,1,12
5/7/2019,0,2,2,2,16,0,0,5,12
6/7/2019,0,2,1,0,14,0,3,0,2
7/7/2019,0,1,1,1,10,1,1,1,1
8/7/2019,0,6,4,1,23,56,1,2,10
9/7/2019,0,10,4,0,23,3,3,0,20
10/7/2019,0,3,5,1,23,1,1,1,9
11/7/2019,0,8,5,3,17,0,3,1,7
12/7/2019,0,12,6,1,16,0,1,0,9
13/07/2019,0,9,2,0,20,0,2,1,5
14/07/2019,0,2,3,0,16,0,1,0,0
15/07/2019,0,6,4,1,29,55,3,4,14
16/07/2019,0,14,8,1,30,1,3,3,21
17/07/2019,0,5,3,5,33,0,1,0,18
18/07/2019,0,11,6,0,30,0,1,3,15
19/07/2019,0,5,1,1,13,0,4,7,16
20/07/2019,0,7,3,1,17,0,0,5,6
21/07/2019,0,2,2,0,9,0,2,3,4
22/07/2019,0,12,12,0,23,66,4,10,10
23/07/2019,0,8,5,4,24,1,2,5,14
24/07/2019,0,5,9,1,19,0,4,3,8
25/07/2019,0,4,5,2,26,0,4,1,14
26/07/2019,0,4,4,2,13,0,0,1,19
27/07/2019,0,3,2,0,15,0,0,1,4
28/07/2019,0,5,5,0,13,0,0,2,2
29/07/2019,0,7,3,0,21,71,2,2,7
30/07/2019,0,6,3,2,37,1,2,2,18
31/07/2019,0,3,5,0,26,0,4,1,21
1/8/2019,0,4,2,0,23,1,2,0,21
2/8/2019,0,7,4,1,19,0,0,0,12
3/8/2019,0,0,2,0,10,0,1,0,4
4/8/2019,0,0,0,0,15,2,1,2,4
5/8/2019,0,4,5,0,19,56,1,1,14
6/8/2019,0,4,4,2,26,3,0,0,16
7/8/2019,0,5,4,0,17,0,1,1,14
8/8/2019,0,4,4,3,22,0,0,2,14
9/8/2019,0,8,2,1,18,0,1,1,13
10/8/2019,0,3,1,0,16,0,1,0,2
11/8/2019,0,0,0,2,20,1,0,2,2
12/8/2019,0,8,4,1,24,63,2,0,17
13/08/2019,0,11,4,1,23,0,2,0,15
14/08/2019,0,10,7,2,19,0,0,2,17
15/08/2019,0,7,3,2,18,0,0,1,12
16/08/2019,0,10,7,0,24,0,1,0,20
17/08/2019,0,3,2,0,12,0,0,0,4
18/08/2019,0,0,2,0,13,1,0,0,1
19/08/2019,0,4,0,1,25,73,0,0,18
20/08/2019,0,11,6,1,27,1,3,2,13
21/08/2019,0,9,5,0,22,0,0,1,15
22/08/2019,0,8,3,3,19,0,2,3,17
23/08/2019,0,7,3,2,15,0,6,1,11
24/08/2019,0,8,5,2,15,0,0,1,4
25/08/2019,0,3,1,1,17,0,2,8,2
26/08/2019,0,5,4,0,29,57,1,0,11
27/08/2019,0,7,1,1,18,0,1,0,16
28/08/2019,0,10,4,2,27,0,0,0,12
29/08/2019,0,10,6,0,11,0,2,1,18
30/08/2019,0,7,0,0,12,0,1,1,14
31/08/2019,0,6,3,0,16,0,1,1,2
1/9/2019,0,5,3,0,11,0,4,1,2
2/9/2019,0,3,2,1,12,50,3,0,8
3/9/2019,0,5,1,0,17,2,1,2,7
4/9/2019,0,8,1,0,23,0,0,3,21
5/9/2019,0,11,3,0,13,0,0,0,21
6/9/2019,0,6,3,0,19,0,0,1,17
7/9/2019,0,1,0,2,9,0,2,0,6
8/9/2019,0,3,2,2,13,0,0,0,3
9/9/2019,0,9,5,5,21,74,5,4,22
10/9/2019,0,11,7,1,14,2,1,0,11
11/9/2019,0,10,4,1,16,0,1,7,19
12/9/2019,0,1,1,2,15,0,4,1,13
13/09/2019,0,1,5,3,26,0,3,0,13
14/09/2019,0,4,1,2,14,0,2,1,3
15/09/2019,0,2,1,0,16,1,1,1,4
16/09/2019,0,7,5,2,19,62,3,2,15
17/09/2019,0,7,2,3,22,2,1,8,19
18/09/2019,0,5,2,3,27,0,2,4,13
19/09/2019,0,10,1,0,17,0,5,3,13
20/09/2019,0,7,2,3,31,0,2,1,19
21/09/2019,0,1,0,3,10,0,3,1,6
22/09/2019,0,7,1,0,19,0,1,0,3
23/09/2019,0,4,1,9,24,57,2,2,18
24/09/2019,0,9,2,9,20,1,4,8,12
25/09/2019,0,10,1,11,28,0,4,0,11
26/09/2019,0,3,1,8,23,0,3,3,12
27/09/2019,0,7,3,10,20,0,2,1,13
28/09/2019,0,4,2,2,19,0,4,3,0
29/09/2019,0,5,2,4,11,0,0,0,2
30/09/2019,0,2,5,9,24,53,4,1,17
1/10/2019,0,5,4,6,22,3,5,5,18
2/10/2019,0,3,4,4,29,0,4,2,16
3/10/2019,0,3,3,3,29,0,4,2,12
4/10/2019,0,5,2,1,22,0,6,1,14
5/10/2019,0,3,2,1,12,0,6,3,4
6/10/2019,0,3,2,0,13,0,4,1,0
7/10/2019,0,1,1,4,18,71,7,2,16
8/10/2019,0,3,3,1,29,2,3,1,6
9/10/2019,0,3,2,4,18,0,5,2,7
10/10/2019,0,3,1,6,9,0,4,2,12
11/10/2019,0,5,3,3,13,0,3,2,8
12/10/2019,0,2,1,4,15,0,6,3,2
13/10/2019,0,2,1,0,13,0,5,2,3
14/10/2019,0,2,3,5,19,52,10,0,9
15/10/2019,0,5,2,2,21,0,10,0,12
16/10/2019,0,7,6,1,21,0,4,2,14
17/10/2019,0,3,1,0,16,0,6,1,11
18/10/2019,0,5,3,2,12,0,9,0,11
19/10/2019,0,2,1,0,9,0,4,0,3
20/10/2019,0,3,2,0,10,0,0,1,4
21/10/2019,0,8,5,0,24,65,2,2,9
22/10/2019,0,7,3,2,16,1,12,0,12
23/10/2019,0,6,2,2,13,0,7,2,8
24/10/2019,0,7,2,1,15,0,9,3,6
25/10/2019,0,7,5,1,21,0,7,0,9
26/10/2019,0,3,2,0,9,0,3,1,8
27/10/2019,0,3,1,0,9,0,13,0,0
28/10/2019,0,3,3,0,15,58,6,1,15
29/10/2019,0,5,1,0,22,2,8,0,7
30/10/2019,0,6,1,0,11,1,9,1,15
31/10/2019,0,4,3,4,48,0,10,1,18
1/11/2019,0,2,6,1,11,0,16,1,10
2/11/2019,0,3,1,0,13,0,6,1,1
3/11/2019,0,3,1,1,9,2,10,6,3
4/11/2019,0,5,3,2,22,61,18,2,15
5/11/2019,0,2,3,1,24,4,18,2,22
6/11/2019,0,5,4,4,28,2,16,1,11
7/11/2019,0,10,1,3,23,1,21,0,14
8/11/2019,0,7,5,2,27,0,11,3,17
9/11/2019,0,8,3,0,15,0,16,1,2
10/11/2019,0,6,2,0,16,0,16,0,6
11/11/2019,0,6,1,0,16,56,18,4,14
12/11/2019,0,8,2,0,19,1,24,1,13
13/11/2019,0,6,1,6,16,0,23,0,22
14/11/2019,0,3,3,3,20,0,21,1,8
15/11/2019,0,9,6,0,21,1,22,0,15
16/11/2019,0,6,1,0,21,0,15,2,9
17/11/2019,0,5,1,0,17,1,22,9,7
18/11/2019,0,5,5,2,16,68,20,12,16
19/11/2019,0,10,2,0,23,4,25,3,14
20/11/2019,0,6,2,2,12,1,34,9,13
21/11/2019,0,2,0,1,26,0,27,3,15
22/11/2019,0,5,0,2,30,0,28,4,17
23/11/2019,0,3,2,2,16,0,30,2,5
24/11/2019,0,0,0,0,8,0,18,1,4
25/11/2019,0,8,3,1,14,51,38,6,13
26/11/2019,0,7,2,1,35,3,34,2,15
27/11/2019,0,9,6,1,22,1,35,6,13
28/11/2019,0,2,2,1,14,0,36,1,13
29/11/2019,0,10,2,0,13,0,56,3,9
30/11/2019,0,2,0,1,12,0,42,5,6
1/12/2019,0,7,2,0,25,1,62,2,4
2/12/2019,0,14,3,2,26,55,92,4,7
3/12/2019,0,4,2,1,31,1,77,2,9
4/12/2019,0,5,4,1,28,0,68,3,13
5/12/2019,0,4,3,1,21,0,89,5,11
6/12/2019,0,4,0,0,34,1,95,8,17
7/12/2019,0,4,0,0,16,0,74,0,4
8/12/2019,0,4,2,1,31,0,71,2,5
9/12/2019,0,6,4,6,18,59,71,0,13
10/12/2019,0,6,3,1,21,2,91,5,10
11/12/2019,0,6,2,1,25,2,66,0,14
12/12/2019,0,7,3,1,75,0,80,0,9
13/12/2019,0,1,4,0,23,0,119,0,25
14/12/2019,0,1,1,0,10,0,62,0,3
15/12/2019,0,4,4,1,11,0,67,1,4
16/12/2019,0,5,4,0,17,64,102,4,12
17/12/2019,0,7,5,1,24,2,107,5,10
18/12/2019,0,4,0,2,34,1,97,0,9
19/12/2019,0,3,1,2,33,0,111,0,10
20/12/2019,0,8,1,2,16,0,138,2,14
21/12/2019,0,1,3,0,11,0,123,1,4
22/12/2019,0,4,1,0,17,0,84,1,4
23/12/2019,0,3,0,0,32,28,159,1,14
24/12/2019,0,7,2,0,18,1,312,1,4
25/12/2019,0,1,5,0,16,0,328,0,8
26/12/2019,0,4,3,0,26,0,75,0,8
27/12/2019,0,10,2,0,15,0,37,1,12
28/12/2019,0,5,1,0,18,0,17,5,5
29/12/2019,0,3,1,0,32,0,6,1,4
30/12/2019,0,3,2,0,34,31,17,0,13
31/12/2019,0,1,5,1,13,2,6,3,4
1/1/2020,0,5,1,1,16,0,5,4,9
2/1/2020,0,2,2,1,18,0,5,1,14
3/1/2020,0,3,5,1,15,0,5,41,9
4/1/2020,0,4,2,1,11,0,0,27,11
5/1/2020,0,5,4,0,19,0,4,56,4
6/1/2020,0,3,1,1,21,66,4,18,19
7/1/2020,0,6,1,1,25,2,4,34,15
8/1/2020,0,10,5,8,19,0,2,74,20
9/1/2020,0,10,7,6,30,0,1,16,19
10/1/2020,0,6,4,2,16,0,3,17,19
11/1/2020,0,0,0,4,18,1,1,40,4
12/1/2020,0,2,1,1,12,1,1,24,6
13/01/2020,0,7,6,1,22,73,5,11,18
14/01/2020,0,19,19,0,36,5,0,9,20
15/01/2020,0,9,7,0,23,0,3,2,19
16/01/2020,0,5,4,2,36,0,3,4,16
17/01/2020,0,8,2,0,27,0,1,1,19
18/01/2020,0,4,2,0,17,0,2,4,7
19/01/2020,0,3,1,0,20,1,1,2,6
20/01/2020,3,4,2,0,25,67,2,5,10
21/01/2020,4,8,2,2,30,5,2,3,18
22/01/2020,4,9,2,1,26,1,3,0,25
23/01/2020,10,11,6,2,27,0,2,1,17
24/01/2020,16,5,3,0,25,0,2,4,19
25/01/2020,12,5,1,0,25,0,1,1,9
26/01/2020,9,4,1,0,17,5,0,0,2
27/01/2020,24,12,4,1,30,62,5,4,19
28/01/2020,22,7,8,1,26,2,4,2,17
29/01/2020,35,10,7,0,31,1,2,2,22
30/01/2020,34,7,8,1,33,0,1,0,16
31/01/2020,38,7,5,0,33,0,2,1,19
1/2/2020,19,3,3,1,17,0,0,0,9
2/2/2020,11,3,22,0,9,0,0,1,2
3/2/2020,32,6,4,2,24,76,3,1,23
4/2/2020,37,7,4,0,34,6,2,4,18
5/2/2020,28,12,10,2,30,0,1,1,33
6/2/2020,25,5,2,1,28,0,1,9,20
7/2/2020,22,5,1,3,35,0,1,4,25
8/2/2020,15,5,11,13,17,0,1,12,13
9/2/2020,20,6,6,1,12,0,0,7,7
10/2/2020,19,3,2,0,21,72,1,1,18
11/2/2020,29,6,1,5,27,2,1,1,14
12/2/2020,26,8,9,1,29,0,1,3,23
13/02/2020,23,5,2,4,32,0,2,7,30
14/02/2020,21,8,7,4,19,0,2,9,19
15/02/2020,9,8,1,0,21,0,0,4,4
16/02/2020,8,2,2,0,14,1,0,8,5
17/02/2020,8,6,3,2,26,78,0,6,14
18/02/2020,24,8,7,2,29,4,0,2,14
19/02/2020,18,10,9,2,28,0,2,5,12
20/02/2020,26,11,4,0,28,0,1,5,21
21/02/2020,19,6,10,1,31,0,2,12,20
22/02/2020,28,6,3,0,11,0,0,5,7
23/02/2020,42,9,3,0,20,0,0,6,3
24/02/2020,48,11,6,0,31,95,2,4,14
25/02/2020,80,13,8,0,38,2,1,9,16
26/02/2020,90,13,10,0,30,0,1,5,13
27/02/2020,130,9,8,2,19,0,1,2,15
28/02/2020,127,6,2,0,30,0,2,4,19
29/02/2020,80,3,4,0,22,0,0,3,3
1/3/2020,82,5,4,1,17,0,0,5,7
2/3/2020,132,10,8,1,19,77,4,2,16
3/3/2020,145,16,9,1,23,2,2,10,12
4/3/2020,152,7,7,0,23,0,1,7,21
5/3/2020,167,9,11,1,23,0,1,9,22
6/3/2020,186,11,9,0,24,0,1,7,20
7/3/2020,117,1,1,0,19,0,0,5,5
8/3/2020,122,4,4,0,17,0,0,2,6
9/3/2020,229,14,18,1,24,58,1,8,14
10/3/2020,289,13,9,0,29,2,1,6,19
11/3/2020,361,7,8,2,23,0,0,5,15
12/3/2020,582,9,12,1,19,1,3,7,20
13/03/2020,725,5,14,3,28,0,1,4,27
14/03/2020,515,8,6,0,10,0,0,2,6
15/03/2020,549,3,9,0,13,0,0,6,4
16/03/2020,825,7,7,0,25,57,1,11,18
17/03/2020,936,8,10,0,23,1,1,5,15
18/03/2020,963,8,11,1,10,1,2,4,14
19/03/2020,960,11,12,2,20,2,0,12,14
20/03/2020,947,10,13,0,14,0,2,5,28
21/03/2020,647,7,4,0,7,0,0,10,12
22/03/2020,629,5,3,0,11,0,0,1,9
23/03/2020,932,10,13,0,9,66,0,2,21
24/03/2020,899,15,13,0,4,0,1,1,20
25/03/2020,897,11,9,0,8,0,0,2,15
26/03/2020,858,6,5,0,19,0,0,6,12
27/03/2020,825,8,8,0,15,0,0,2,17
28/03/2020,522,9,2,2,11,0,1,4,13
29/03/2020,463,10,4,1,12,0,0,1,4
30/03/2020,727,8,9,3,17,62,1,7,13
31/03/2020,688,14,9,1,16,1,2,2,15
1/4/2020,793,10,7,0,18,0,1,3,18
2/4/2020,766,10,9,0,15,0,1,3,17
3/4/2020,689,8,7,0,16,0,0,3,19
4/4/2020,447,5,4,0,12,0,0,2,10
5/4/2020,368,5,7,1,10,0,4,1,4
6/4/2020,681,9,12,0,11,67,0,1,15
7/4/2020,786,11,6,0,16,2,1,2,13
8/4/2020,662,5,5,1,12,0,0,1,17
9/4/2020,694,4,4,0,7,0,0,4,27
10/4/2020,517,4,4,0,17,0,0,0,11
11/4/2020,341,2,3,0,15,0,0,1,6
12/4/2020,300,3,5,0,9,0,0,4,7
13/04/2020,423,13,13,2,15,37,1,2,16
14/04/2020,584,8,12,1,15,3,1,3,20
15/04/2020,548,12,10,4,16,0,0,2,19
16/04/2020,555,10,6,2,14,0,1,1,24
17/04/2020,594,15,8,1,18,1,0,0,23
18/04/2020,378,4,2,1,11,0,0,1,7
19/04/2020,271,10,5,0,11,0,0,0,6
20/04/2020,552,9,12,1,10,61,0,5,19
21/04/2020,505,13,9,0,20,3,2,1,14
22/04/2020,547,8,6,1,14,0,0,4,26
23/04/2020,577,14,7,0,20,0,0,0,14
24/04/2020,492,13,8,0,20,0,0,0,29
25/04/2020,255,8,10,0,11,0,1,1,7
26/04/2020,235,4,4,0,14,0,0,0,11
27/04/2020,506,20,10,3,17,74,0,3,14
28/04/2020,501,13,4,0,13,3,1,5,12
29/04/2020,528,17,12,1,44,0,0,1,19
30/04/2020,531,20,18,0,22,0,1,4,22
1/5/2020,428,8,7,1,13,0,2,3,14
2/5/2020,236,18,10,0,10,0,0,6,9
3/5/2020,185,11,10,0,11,0,0,1,3
4/5/2020,404,15,13,0,20,61,1,4,19
5/5/2020,423,18,19,1,29,3,2,2,21
6/5/2020,423,15,12,2,18,1,0,3,19
7/5/2020,404,16,15,1,22,1,0,2,22
8/5/2020,347,12,13,3,9,0,0,2,20
9/5/2020,188,10,5,0,13,0,0,0,10
10/5/2020,151,9,9,0,9,1,1,1,4
11/5/2020,338,13,35,0,18,69,1,1,12
12/5/2020,365,11,20,0,18,1,2,2,17
13/05/2020,358,13,12,2,14,0,1,0,19
14/05/2020,373,8,10,0,24,0,0,3,18
15/05/2020,339,1,10,0,16,0,0,3,17
16/05/2020,172,6,5,0,16,0,1,4,7
17/05/2020,157,3,7,0,8,1,0,1,9
18/05/2020,340,11,9,1,16,69,2,1,17
19/05/2020,338,6,8,0,30,4,1,0,15
20/05/2020,293,16,3,0,66,0,0,0,17
21/05/2020,280,9,8,0,17,1,1,1,32
22/05/2020,268,9,19,0,16,0,0,4,19
23/05/2020,121,5,5,1,14,0,2,12,18
24/05/2020,129,2,2,0,13,0,1,4,5
25/05/2020,168,7,4,1,16,30,2,1,11
26/05/2020,275,7,4,1,15,4,1,0,12
27/05/2020,264,9,7,0,20,0,1,1,20
28/05/2020,299,18,8,2,22,0,1,1,20
29/05/2020,240,12,11,1,17,0,2,10,19
30/05/2020,113,4,2,0,13,1,0,4,14
31/05/2020,106,8,3,0,12,0,2,2,3
1/6/2020,161,9,13,1,15,41,0,5,18
2/6/2020,217,12,13,1,14,6,0,1,12
3/6/2020,217,12,7,1,22,0,0,5,18
4/6/2020,226,7,3,1,17,0,0,11,14
5/6/2020,208,7,7,0,18,0,1,3,18
6/6/2020,97,7,6,1,10,0,0,2,7
7/6/2020,83,2,2,1,10,0,0,1,2
8/6/2020,190,14,2,1,18,62,2,2,12
9/6/2020,175,15,11,0,24,5,0,2,20
10/6/2020,213,11,4,2,27,0,1,2,17
11/6/2020,175,13,9,4,26,0,0,2,18
12/6/2020,157,5,6,2,27,0,0,2,18
13/06/2020,79,5,7,0,17,0,0,2,11
14/06/2020,62,5,5,0,9,1,0,1,8
15/06/2020,194,9,4,0,21,78,1,9,13
16/06/2020,202,7,5,4,19,4,1,5,19
17/06/2020,188,9,13,0,27,0,1,2,18
18/06/2020,160,9,3,2,21,0,0,3,19
19/06/2020,169,11,6,1,22,0,1,4,14
20/06/2020,67,6,3,0,12,0,1,3,1
21/06/2020,51,8,5,0,16,0,0,0,2
22/06/2020,178,9,4,1,35,77,2,6,20
23/06/2020,182,14,7,1,32,2,6,0,11
24/06/2020,188,12,9,1,20,2,3,10,19
25/06/2020,189,10,8,2,26,0,2,11,12
26/06/2020,171,7,4,2,17,0,3,2,23
27/06/2020,103,6,3,0,15,0,1,1,8
28/06/2020,70,7,8,0,13,5,1,0,6
29/06/2020,174,11,9,1,30,71,3,2,15
30/06/2020,162,10,14,1,26,2,1,8,18
1/7/2020,178,9,12,1,24,0,4,9,14
2/7/2020,161,10,13,3,22,0,3,4,17
3/7/2020,133,7,9,0,17,0,5,3,14
4/7/2020,59,5,4,2,15,0,2,2,8
5/7/2020,53,4,10,0,9,0,2,4,11
6/7/2020,151,11,10,3,21,67,8,1,17
7/7/2020,161,11,13,0,28,4,4,10,22
8/7/2020,201,15,13,1,22,0,7,1,14
9/7/2020,177,14,19,2,26,0,5,4,11
10/7/2020,152,15,9,2,23,0,7,0,17
11/7/2020,87,9,4,0,17,0,6,4,11
12/7/2020,73,10,3,0,17,2,6,3,3
13/07/2020,160,18,7,1,24,58,11,2,19
14/07/2020,142,8,9,3,26,2,4,13,20
15/07/2020,165,18,10,1,21,0,1,1,16
16/07/2020,154,11,17,2,27,0,2,10,18
17/07/2020,162,13,10,1,20,1,3,12,14
18/07/2020,66,11,7,0,11,0,3,4,6
19/07/2020,69,6,4,0,9,1,9,9,7
20/07/2020,157,9,5,0,29,53,8,3,15
21/07/2020,153,8,5,1,22,2,5,6,18
22/07/2020,159,10,7,0,22,0,7,6,15
23/07/2020,144,10,8,2,20,0,4,3,14
24/07/2020,136,10,5,2,15,1,3,1,12
25/07/2020,71,8,4,0,15,0,8,10,4
26/07/2020,57,7,3,0,12,1,5,6,6
27/07/2020,165,16,20,2,35,57,8,6,9
28/07/2020,163,10,12,0,28,2,1,10,16
29/07/2020,137,12,9,0,18,0,3,9,17
30/07/2020,169,9,10,2,16,0,1,6,9
31/07/2020,158,8,10,1,21,0,2,2,10
1/8/2020,76,11,10,0,14,0,3,10,8
2/8/2020,55,6,8,0,7,1,0,4,4
3/8/2020,135,9,6,0,12,57,1,9,7
4/8/2020,128,16,10,0,22,1,2,14,10
5/8/2020,164,14,12,0,26,0,2,1,20
6/8/2020,157,13,15,0,22,0,1,8,18
7/8/2020,120,11,10,0,22,0,0,9,15
8/8/2020,60,13,10,1,17,0,0,1,9
9/8/2020,46,10,5,0,11,0,1,8,2
10/8/2020,130,13,5,1,18,62,3,7,13
11/8/2020,123,12,12,4,23,1,1,7,17
12/8/2020,174,15,9,1,23,0,3,3,18
13/08/2020,139,13,9,0,27,0,1,3,18
14/08/2020,95,9,7,0,24,0,1,3,15
15/08/2020,58,10,4,0,13,0,2,2,7
16/08/2020,48,5,3,1,14,0,0,10,5
17/08/2020,133,4,6,0,22,66,1,9,10
18/08/2020,102,13,10,2,26,1,2,19,14
19/08/2020,127,11,7,2,21,0,4,7,14
20/08/2020,108,7,11,0,20,0,1,15,12
21/08/2020,88,14,10,1,26,0,3,5,14
22/08/2020,59,6,7,0,23,0,0,17,6
23/08/2020,50,4,0,0,14,3,0,13,6
24/08/2020,134,8,5,5,22,51,2,17,14
25/08/2020,116,9,12,0,24,2,1,7,13
26/08/2020,126,10,10,0,27,0,0,7,17
27/08/2020,96,8,13,0,16,0,2,5,17
28/08/2020,112,11,8,0,22,2,1,3,17
29/08/2020,65,9,3,0,14,0,2,2,7
30/08/2020,52,6,3,0,20,0,1,9,4
31/08/2020,140,8,13,0,18,58,3,3,13
1/9/2020,124,14,9,0,22,4,2,5,22
2/9/2020,135,11,12,1,25,0,3,10,24
3/9/2020,132,13,15,1,16,0,2,10,15
4/9/2020,94,8,14,0,31,0,4,5,22
